g0,A_reg,B_reg,C_reg,rmse_reg,A_sub,B_sub,C_sub,rmse_sub,rel_dA,dphi_rad
1.344759230046866,0.42515052231947326,0.05169399494872373,0.42199608708465797,0.0033668685623791292,0.3908682786101962,0.03688448254397854,0.38912407554809675,0.0029583319687422733,0.080635544141508,0.027385354983685994
1.351558097548168,0.4341264779217611,0.057098029568531744,0.4303552182234397,0.0035143513566073315,0.3995721580174703,0.03809273330337757,0.39775225094550504,0.0030921414348894683,0.07959505273603293,0.03642732504867863
1.3583569650494698,0.44309064602667164,0.06282509819563296,0.43861409876227453,0.0036649338290400115,0.4083171324581493,0.03930629671878699,0.4064208357073989,0.0032296460946078485,0.07847945760161487,0.04585436138605958
1.3651558325507716,0.45204074605981664,0.06888589401857881,0.4467611998636148,0.003818567530483681,0.41710343502862135,0.04052423971768871,0.4151301741718839,0.0033708760176131684,0.07728796869690191,0.05567490254620667
1.3705882352941177,0.45918032027739075,0.07397571950140894,0.453182258538765,0.003943480921359968,0.42415376200870797,0.041499950905057974,0.4221186656628885,0.00348639902605841,0.0762806172693186,0.06381047178773613
1.3719547000520735,0.46097440822552566,0.07529130916490216,0.4547841507826638,0.003975199233306021,0.42593139580463574,0.041745670511809184,0.4238807060077219,0.003515835296594296,0.0760194314382537,0.06589791930140398
1.3787535675533753,0.46988901930408544,0.08205236120274564,0.462669537017091,0.004134820581202038,0.4348011858707766,0.042969566906824956,0.4326727256882198,0.0036645734158668145,0.07467259712788052,0.07653320508602278
1.385552435054677,0.47878187300115466,0.08918027507897448,0.4704029766607905,0.00429741021168766,0.44371297885188615,0.04419488300650045,0.4415065343997256,0.0038171402812324385,0.07324607744534206,0.08759133478937263
1.392351302555979,0.48765051163628864,0.09668667345431231,0.47796935955715114,0.004462812206977549,0.4526669550187211,0.045420551137998436,0.45038244381885195,0.003973585115371971,0.07173899295251804,0.09908396978261336
1.3991501700572808,0.4964920966572741,0.104583252569281,0.48535218689644943,0.004630949510520909,0.4616632921619418,0.04664547486720729,0.45930076747618787,0.00413395904352177,0.07014976618927826,0.11102347447508133
1.415686274509804,0.517864711547707,0.12549149640911755,0.5024298396745462,0.005050779622803099,0.4837429431780065,0.049628496654150867,0.4811904481537107,0.004534911813077055,0.06588934833524973,0.1419878916134032
1.4607843137254903,0.5748369566543216,0.19602943913267828,0.5403794830754864,0.006263467532224778,0.5452070161313329,0.05753380535696737,0.5421628460896026,0.0057690597964281595,0.0515449471019425,0.24227565040720855
1.5058823529411764,0.628722696215383,0.2892851814368344,0.558217083702567,0.00754209709885211,0.6086248700921378,0.06484590271641534,0.6051605087871852,0.007199321948143568,0.03196612154169828,0.3713779432568507
1.5509803921568628,0.6769983941040943,0.40864314937175134,0.5397569842911337,0.008815578887356453,0.6740574857860613,0.07110606925312325,0.6702965172664977,0.008844662374679586,0.0043440403162623665,0.5423353044489987
1.5960784313725491,0.7127510177033151,0.5545015721964164,0.4478191818902063,0.009943842021893644,0.7416293242941552,0.0757991540422209,0.7377455814164453,0.01071095260499196,0.04051668236671787,0.7890492985497078
1.6411764705882352,0.7091909369962941,0.6910766613953118,0.15926340820286106,0.010108923432416617,0.811345421114372,0.07820571975877179,0.8075674942444564,0.012843043518403523,0.14404369654065635,1.2477539513225135
