g0,A_tail,B_tail,C_tail,phase_rad,phase_deg,rmse_tail,A_tail_altwin,B_tail_altwin,C_tail_altwin,phase_rad_altwin,phase_deg_altwin,dphi_altwin_rad,rel_delta_A_altwin
2.9039215686274513,2.0271843710957236,1.1573173752670518,1.6643596267993725,0.9631960020196398,55.18706575959968,0.12281313543061775,2.0325356716725596,1.2065482457598073,1.635678020661571,0.9352500040025464,53.58587801893926,0.0279459980170933,0.002639770044173887
2.9490196078431374,2.0676935490511643,1.56185261847978,1.3549808157076078,0.7145933038042248,40.94318037629191,0.13192849702676318,2.070382268963017,1.608407463981339,1.3036518589890354,0.6811247814927892,39.02557530130723,0.03346852231143549,0.001300347390979015
2.9941176470588236,2.111704030833986,1.8478700833395354,1.022091027716828,0.5052342577006004,28.947790631669413,0.1421607328117255,2.1130331636460213,1.886797621255057,0.9512643623589462,0.4669770296929962,26.75581293096401,0.038257228007604116,0.0006294124520425155
3.0392156862745097,2.1557994148592177,2.050380660780374,0.6658905788529986,0.31401876297268005,17.991949806253537,0.1525202048162156,2.1569108339799614,2.0779378203212278,0.5783068049217445,0.27143906211235347,15.552312654027261,0.042579700860326586,0.0005155484842806356
3.0843137254901962,2.198799045914529,2.179218051964876,0.29278990130305527,0.13355569634144654,7.652177730295696,0.16244966907005606,2.2009480487307527,2.1925300777244585,0.1923126919506001,0.08748877438058546,5.01273752677983,0.04606692196086115,0.000977352987403203
3.1294117647058823,2.240862365377568,2.239060850598945,-0.08983678467464802,-0.04010102013138319,-2.297619207697407,0.1718744153442529,2.2451147020600497,2.2362956463748036,-0.19880092407050307,-0.0886643508638979,-5.080093097768464,0.04856333073251484,0.0018976340306224512
3.174509803921569,2.281831480279562,2.231674529234358,-0.47579796128338253,-0.2100571761963074,-12.035389652484314,0.18032410502580684,2.289092296820399,2.2122394303498107,-0.5881668523200149,-0.25985794276601387,-14.888763393444696,0.04980076656970667,0.003182012608550585
3.219607843137255,2.322497211479642,2.158072127058452,-0.858322778297374,-0.37854504993308863,-21.689033716734983,0.18755326872829187,2.3331443966060568,2.1227524501633677,-0.9682379928197715,-0.4279348266300835,-24.518859472566373,0.04938977669699485,0.004584369390752245
3.264705882352941,2.3645624335144246,2.0206807174183328,-1.2280085261273186,-0.5460768019551085,-31.287896042029022,0.19457404657965577,2.3780042495016582,1.9708578067471145,-1.330647855832601,-0.5938607964646874,-34.02571725570419,0.0477839945095786,0.005684694891838895
3.3098039215686277,2.4083839837422105,1.8188394310514293,-1.5786502263638116,-0.7148195084281713,-40.9561409465504,0.20058142532936252,2.423111933089047,1.7573883757528583,-1.668249842513785,-0.7593830335480021,-43.50944285614192,0.04456352511983086,0.006115282881076022
3.354901960784314,2.4551199355271263,1.553176718587085,-1.9013826491955201,-0.8858549195894646,-50.75574815337723,0.20579234670608595,2.4682414863288304,1.4838642996548783,-1.972400257312012,-0.9258159110988501,-53.04534431202314,0.03996099150938548,0.005344566109307782
3.4,2.5056223910026136,1.224142352382508,-2.1862339919132796,-1.060359779195785,-60.75414011334236,0.21058815544532314,2.5128002310792934,1.1514268099667428,-2.2334684467442028,-1.094799633658808,-62.72739842111836,0.03443985446302289,0.002864693459978055
